,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_change,hours_per_week,native_country,income
8371,33.0,3,10.0,4.0,11,1.0,2.0,1.0,0.0,35.0,1.0,0
8372,45.0,5,10.0,2.0,2,0.0,4.0,1.0,-1485.0,40.0,1.0,1
8373,46.0,3,10.0,5.0,11,1.0,4.0,1.0,0.0,55.0,1.0,0
8374,26.0,3,11.0,2.0,5,0.0,4.0,1.0,0.0,80.0,1.0,0
8375,24.0,3,9.0,4.0,7,3.0,4.0,0.0,0.0,40.0,0.0,0
8376,43.0,3,13.0,2.0,4,0.0,4.0,1.0,0.0,50.0,1.0,1
8377,40.0,3,11.0,4.0,6,3.0,4.0,1.0,0.0,40.0,1.0,0
8378,61.0,3,4.0,0.0,7,1.0,4.0,1.0,0.0,35.0,1.0,0
8379,34.0,0,10.0,4.0,0,1.0,2.0,0.0,0.0,72.0,1.0,0
8380,85.0,3,9.0,6.0,11,4.0,4.0,1.0,0.0,35.0,1.0,0
8381,41.0,3,9.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
8382,31.0,6,12.0,4.0,0,1.0,4.0,0.0,3325.0,35.0,1.0,0
8383,22.0,3,10.0,4.0,11,3.0,4.0,0.0,0.0,30.0,1.0,0
8384,60.0,3,9.0,6.0,7,4.0,2.0,0.0,0.0,40.0,1.0,0
8385,29.0,3,12.0,0.0,9,1.0,4.0,0.0,0.0,36.0,1.0,0
8386,34.0,3,9.0,2.0,8,0.0,4.0,1.0,0.0,40.0,1.0,0
8387,35.0,6,13.0,4.0,3,1.0,1.0,0.0,2977.0,45.0,1.0,0
8388,24.0,3,9.0,4.0,11,1.0,4.0,1.0,0.0,30.0,1.0,0
8389,45.0,1,14.0,0.0,9,1.0,2.0,1.0,0.0,40.0,1.0,0
8390,21.0,1,8.0,4.0,7,3.0,2.0,1.0,0.0,20.0,1.0,0
8391,30.0,3,12.0,2.0,13,5.0,4.0,0.0,-1485.0,37.0,1.0,1
8392,50.0,4,10.0,2.0,3,0.0,4.0,1.0,0.0,99.0,1.0,1
8393,41.0,5,9.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
8394,21.0,3,9.0,4.0,11,1.0,4.0,0.0,0.0,33.0,1.0,0
8395,45.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,45.0,1.0,0
8396,34.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
8397,28.0,3,9.0,0.0,5,3.0,4.0,1.0,0.0,40.0,1.0,0
8398,19.0,3,9.0,4.0,7,4.0,4.0,1.0,0.0,40.0,1.0,0
8399,26.0,3,13.0,4.0,9,1.0,4.0,1.0,13550.0,50.0,1.0,1
8400,48.0,3,13.0,2.0,13,0.0,4.0,1.0,0.0,45.0,1.0,1
8401,69.0,3,13.0,6.0,9,1.0,4.0,1.0,-2282.0,40.0,1.0,1
8402,41.0,3,10.0,0.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
8403,43.0,3,13.0,0.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
8404,28.0,3,9.0,4.0,2,4.0,4.0,1.0,0.0,40.0,0.0,0
8405,65.0,1,10.0,0.0,0,1.0,4.0,0.0,0.0,28.0,1.0,0
8406,31.0,3,13.0,4.0,3,1.0,4.0,1.0,-1741.0,38.0,1.0,0
8407,28.0,3,13.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
8408,51.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
8409,45.0,3,10.0,4.0,2,1.0,4.0,0.0,0.0,80.0,1.0,0
8410,43.0,3,9.0,0.0,0,2.0,2.0,1.0,0.0,38.0,1.0,0
8411,31.0,3,12.0,2.0,11,0.0,4.0,1.0,0.0,60.0,1.0,0
8412,31.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,55.0,1.0,1
8413,45.0,3,10.0,2.0,2,2.0,1.0,1.0,0.0,40.0,0.0,0
8414,20.0,3,13.0,4.0,11,2.0,2.0,0.0,0.0,30.0,1.0,0
8415,25.0,3,13.0,4.0,12,4.0,4.0,1.0,0.0,40.0,1.0,0
8416,36.0,3,9.0,6.0,5,4.0,4.0,0.0,0.0,30.0,1.0,0
8417,31.0,3,13.0,4.0,11,1.0,4.0,1.0,4101.0,50.0,1.0,0
8418,56.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,45.0,1.0,0
8419,26.0,3,13.0,4.0,11,3.0,4.0,1.0,0.0,18.0,1.0,0
8420,47.0,5,10.0,0.0,3,1.0,4.0,0.0,0.0,65.0,1.0,0
8421,40.0,4,9.0,2.0,3,0.0,4.0,1.0,0.0,50.0,1.0,0
8422,32.0,3,9.0,2.0,3,5.0,4.0,0.0,0.0,48.0,1.0,0
8423,34.0,6,14.0,4.0,9,4.0,2.0,0.0,0.0,24.0,1.0,0
8424,37.0,3,9.0,2.0,3,0.0,4.0,1.0,0.0,55.0,1.0,0
8425,38.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,45.0,1.0,0
8426,19.0,3,11.0,4.0,7,3.0,1.0,1.0,0.0,16.0,1.0,0
8427,49.0,3,5.0,0.0,5,1.0,4.0,0.0,0.0,40.0,1.0,0
8428,18.0,3,9.0,4.0,6,3.0,2.0,0.0,0.0,25.0,1.0,0
8429,26.0,3,12.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
8430,82.0,3,4.0,2.0,5,0.0,4.0,1.0,0.0,2.0,1.0,0
8431,40.0,3,9.0,0.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
8432,28.0,3,10.0,4.0,2,3.0,4.0,1.0,0.0,50.0,1.0,0
8433,23.0,3,9.0,2.0,11,0.0,2.0,1.0,0.0,37.0,1.0,0
8434,19.0,3,10.0,4.0,0,3.0,4.0,1.0,0.0,40.0,1.0,0
8435,67.0,3,9.0,6.0,5,2.0,2.0,1.0,0.0,32.0,1.0,0
8436,43.0,3,13.0,2.0,3,0.0,4.0,1.0,3103.0,40.0,1.0,1
8437,41.0,3,12.0,4.0,0,1.0,3.0,0.0,0.0,50.0,1.0,0
8438,37.0,3,11.0,0.0,9,4.0,4.0,0.0,0.0,40.0,1.0,0
8439,20.0,3,9.0,4.0,13,3.0,4.0,1.0,0.0,40.0,1.0,0
8440,40.0,3,9.0,0.0,2,4.0,4.0,1.0,0.0,40.0,1.0,0
8441,47.0,3,14.0,5.0,3,1.0,4.0,1.0,99999.0,50.0,1.0,1
8442,40.0,3,9.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,0
8443,39.0,6,13.0,4.0,3,1.0,4.0,0.0,0.0,40.0,1.0,0
8444,24.0,3,10.0,4.0,0,3.0,2.0,0.0,0.0,20.0,1.0,0
8445,78.0,2,9.0,2.0,8,0.0,4.0,1.0,2228.0,32.0,1.0,0
8446,67.0,2,11.0,6.0,4,1.0,4.0,0.0,0.0,1.0,1.0,0
8447,49.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,45.0,1.0,1
8448,66.0,3,9.0,0.0,6,1.0,4.0,1.0,0.0,10.0,1.0,0
8449,52.0,3,9.0,4.0,9,4.0,4.0,0.0,-323.0,40.0,1.0,0
8450,59.0,4,9.0,0.0,3,1.0,4.0,1.0,0.0,60.0,1.0,0
8451,72.0,3,9.0,6.0,8,4.0,4.0,0.0,0.0,12.0,0.0,0
8452,35.0,0,9.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
8453,30.0,3,13.0,1.0,3,5.0,4.0,0.0,0.0,40.0,1.0,1
8454,36.0,3,10.0,4.0,7,1.0,4.0,1.0,0.0,40.0,1.0,0
8455,26.0,3,9.0,5.0,12,3.0,4.0,0.0,0.0,40.0,1.0,0
8456,23.0,3,13.0,4.0,7,1.0,4.0,1.0,0.0,35.0,1.0,0
8457,39.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
8458,40.0,5,15.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
8459,29.0,3,13.0,4.0,9,1.0,4.0,1.0,0.0,40.0,1.0,0
8460,38.0,3,13.0,4.0,7,1.0,4.0,1.0,0.0,20.0,1.0,0
8461,63.0,3,13.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
8462,58.0,5,9.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
8463,30.0,3,9.0,0.0,3,4.0,4.0,0.0,0.0,40.0,1.0,0
8464,38.0,6,9.0,4.0,7,4.0,2.0,0.0,0.0,40.0,1.0,0
8465,25.0,3,3.0,4.0,0,1.0,4.0,0.0,0.0,33.0,0.0,0
8466,44.0,6,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
8467,43.0,3,11.0,2.0,0,5.0,4.0,0.0,0.0,40.0,1.0,1
8468,21.0,3,10.0,4.0,13,3.0,4.0,1.0,0.0,30.0,1.0,0
8469,41.0,1,12.0,4.0,3,1.0,4.0,1.0,0.0,40.0,1.0,0
8470,38.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,50.0,1.0,1
8471,75.0,5,13.0,2.0,5,0.0,4.0,1.0,0.0,6.0,1.0,0
8472,29.0,3,10.0,2.0,2,0.0,4.0,1.0,-1672.0,40.0,1.0,0
8473,52.0,5,9.0,2.0,4,0.0,4.0,1.0,0.0,70.0,1.0,0
8474,47.0,3,9.0,0.0,3,4.0,4.0,0.0,0.0,45.0,1.0,0
8475,28.0,3,11.0,2.0,9,0.0,4.0,1.0,99999.0,50.0,1.0,1
8476,24.0,3,10.0,2.0,8,5.0,4.0,0.0,0.0,40.0,0.0,0
8477,30.0,6,14.0,2.0,9,0.0,1.0,1.0,0.0,10.0,0.0,0
8478,30.0,3,10.0,2.0,3,0.0,4.0,1.0,15024.0,60.0,1.0,1
8479,40.0,3,12.0,0.0,3,1.0,4.0,1.0,0.0,40.0,1.0,1
8480,27.0,3,10.0,4.0,7,3.0,4.0,0.0,0.0,30.0,1.0,0
8481,26.0,3,9.0,4.0,10,4.0,4.0,1.0,0.0,44.0,1.0,0
8482,32.0,3,9.0,4.0,7,1.0,4.0,1.0,0.0,37.0,1.0,0
8483,36.0,6,13.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
8484,26.0,3,8.0,4.0,13,3.0,2.0,1.0,0.0,40.0,1.0,0
8485,25.0,3,10.0,4.0,13,1.0,2.0,1.0,0.0,40.0,1.0,0
8486,39.0,3,10.0,0.0,12,1.0,4.0,0.0,0.0,40.0,0.0,0
8487,27.0,3,11.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,0
8488,24.0,3,9.0,2.0,4,0.0,4.0,1.0,0.0,50.0,1.0,0
8489,38.0,4,13.0,2.0,11,0.0,4.0,1.0,7688.0,40.0,1.0,1
8490,35.0,5,9.0,2.0,4,0.0,4.0,1.0,0.0,55.0,1.0,0
8491,29.0,3,11.0,4.0,12,1.0,4.0,1.0,0.0,40.0,1.0,0
8492,49.0,3,9.0,0.0,7,1.0,2.0,0.0,0.0,40.0,1.0,0
8493,36.0,3,5.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
8494,47.0,5,16.0,2.0,2,0.0,4.0,1.0,0.0,50.0,1.0,0
8495,21.0,3,10.0,4.0,7,3.0,4.0,1.0,0.0,40.0,1.0,0
8496,35.0,3,13.0,4.0,9,1.0,1.0,0.0,0.0,40.0,0.0,1
8497,38.0,3,2.0,2.0,5,0.0,4.0,1.0,0.0,40.0,0.0,0
8498,66.0,3,10.0,2.0,10,0.0,4.0,1.0,0.0,40.0,1.0,0
8499,45.0,3,14.0,2.0,3,0.0,4.0,1.0,-1902.0,50.0,1.0,1
8500,19.0,3,10.0,4.0,7,3.0,4.0,0.0,0.0,15.0,1.0,0
8501,18.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,22.0,1.0,0
8502,37.0,3,15.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
8503,49.0,3,13.0,4.0,9,4.0,4.0,0.0,0.0,40.0,1.0,0
8504,33.0,1,11.0,2.0,10,0.0,4.0,1.0,0.0,48.0,1.0,1
8505,27.0,3,10.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,1
8506,34.0,1,10.0,0.0,0,4.0,4.0,0.0,0.0,35.0,1.0,0
8507,54.0,6,14.0,3.0,9,1.0,1.0,0.0,0.0,40.0,0.0,0
8508,24.0,4,10.0,4.0,13,3.0,4.0,1.0,0.0,40.0,1.0,0
8509,44.0,5,15.0,2.0,9,0.0,4.0,1.0,0.0,60.0,1.0,1
8510,48.0,5,13.0,5.0,2,1.0,4.0,1.0,0.0,50.0,1.0,0
8511,23.0,3,9.0,4.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
8512,29.0,3,9.0,4.0,7,3.0,4.0,1.0,0.0,38.0,1.0,0
8513,21.0,3,12.0,4.0,7,3.0,4.0,0.0,0.0,9.0,1.0,0
8514,18.0,3,8.0,4.0,7,3.0,4.0,0.0,0.0,32.0,1.0,0
8515,18.0,3,5.0,4.0,11,3.0,3.0,0.0,0.0,32.0,1.0,0
8516,29.0,3,9.0,0.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
8517,29.0,3,9.0,4.0,13,1.0,4.0,1.0,0.0,40.0,1.0,0
8518,41.0,3,9.0,5.0,6,2.0,2.0,0.0,0.0,40.0,1.0,0
8519,32.0,3,9.0,4.0,5,1.0,4.0,1.0,0.0,40.0,1.0,0
8520,61.0,3,6.0,0.0,7,1.0,2.0,0.0,0.0,24.0,1.0,0
8521,79.0,3,9.0,3.0,9,1.0,4.0,1.0,0.0,6.0,1.0,0
8522,34.0,3,12.0,0.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
8523,46.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
8524,50.0,5,11.0,2.0,11,0.0,4.0,1.0,0.0,60.0,1.0,1
8525,29.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
8526,23.0,3,10.0,4.0,0,1.0,4.0,0.0,3674.0,40.0,1.0,0
8527,64.0,3,10.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
8528,70.0,1,14.0,4.0,9,4.0,4.0,0.0,7896.0,50.0,1.0,1
8529,28.0,1,12.0,4.0,0,1.0,4.0,0.0,-1980.0,40.0,1.0,0
8530,51.0,3,11.0,2.0,5,0.0,4.0,1.0,0.0,40.0,0.0,0
8531,20.0,3,10.0,4.0,7,3.0,4.0,0.0,0.0,40.0,1.0,0
8532,34.0,6,13.0,0.0,9,1.0,4.0,1.0,4865.0,55.0,1.0,0
8533,29.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,40.0,1.0,0
8534,49.0,3,13.0,3.0,7,1.0,1.0,1.0,0.0,40.0,0.0,0
8535,77.0,4,10.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
8536,32.0,3,9.0,4.0,7,3.0,4.0,0.0,0.0,35.0,1.0,0
8537,27.0,3,13.0,2.0,12,5.0,4.0,0.0,0.0,40.0,1.0,1
8538,22.0,3,10.0,4.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
8539,35.0,1,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,0.0,1
8540,42.0,1,13.0,2.0,10,0.0,4.0,1.0,-1902.0,40.0,1.0,1
8541,35.0,6,9.0,0.0,6,3.0,4.0,1.0,0.0,40.0,1.0,0
8542,62.0,3,9.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,0
8543,33.0,3,9.0,2.0,10,0.0,4.0,1.0,2635.0,16.0,1.0,0
8544,45.0,3,10.0,6.0,3,4.0,4.0,0.0,0.0,55.0,1.0,0
8545,19.0,3,10.0,3.0,11,3.0,4.0,0.0,-1602.0,40.0,1.0,0
8546,38.0,3,9.0,0.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
8547,26.0,3,9.0,2.0,6,0.0,2.0,1.0,0.0,45.0,1.0,0
8548,29.0,3,13.0,4.0,3,1.0,4.0,0.0,0.0,45.0,1.0,0
8549,33.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
8550,35.0,5,9.0,0.0,4,1.0,4.0,1.0,0.0,80.0,0.0,0
8551,42.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8552,20.0,3,11.0,4.0,7,3.0,4.0,0.0,0.0,20.0,1.0,0
8553,43.0,0,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
8554,69.0,3,7.0,2.0,9,0.0,2.0,1.0,0.0,45.0,1.0,0
8555,39.0,3,9.0,4.0,13,3.0,4.0,1.0,0.0,40.0,1.0,0
8556,37.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,0.0,0
8557,28.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8558,26.0,0,13.0,4.0,12,1.0,4.0,1.0,0.0,40.0,1.0,0
8559,32.0,3,10.0,0.0,11,3.0,4.0,1.0,0.0,30.0,1.0,0
8560,43.0,0,13.0,0.0,3,1.0,4.0,1.0,0.0,40.0,1.0,1
8561,49.0,3,9.0,2.0,3,0.0,4.0,1.0,0.0,30.0,0.0,0
8562,28.0,3,4.0,5.0,7,3.0,4.0,1.0,0.0,60.0,0.0,0
8563,35.0,3,9.0,2.0,6,0.0,4.0,1.0,2885.0,40.0,1.0,0
8564,19.0,3,10.0,4.0,8,3.0,4.0,0.0,594.0,10.0,1.0,0
8565,35.0,1,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
8566,57.0,3,9.0,2.0,0,5.0,4.0,0.0,0.0,40.0,1.0,0
8567,45.0,3,5.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
8568,23.0,3,9.0,4.0,11,1.0,4.0,1.0,-1590.0,48.0,1.0,0
8569,45.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8570,42.0,3,9.0,2.0,0,5.0,4.0,0.0,0.0,40.0,1.0,0
8571,35.0,3,13.0,2.0,7,0.0,1.0,1.0,0.0,40.0,0.0,0
8572,45.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
8573,28.0,0,13.0,4.0,3,1.0,4.0,1.0,0.0,40.0,1.0,0
8574,64.0,4,11.0,2.0,2,0.0,4.0,1.0,0.0,10.0,1.0,0
8575,44.0,1,15.0,5.0,9,4.0,4.0,0.0,0.0,40.0,1.0,0
8576,59.0,5,9.0,2.0,4,0.0,4.0,1.0,0.0,40.0,1.0,1
8577,41.0,3,9.0,4.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
8578,21.0,3,10.0,4.0,11,3.0,2.0,1.0,0.0,25.0,1.0,0
8579,29.0,5,11.0,4.0,0,1.0,4.0,0.0,2174.0,40.0,1.0,0
8580,51.0,5,9.0,4.0,4,1.0,4.0,1.0,8614.0,40.0,1.0,1
8581,22.0,3,9.0,4.0,0,3.0,4.0,1.0,0.0,40.0,1.0,0
8582,49.0,3,9.0,0.0,7,4.0,4.0,0.0,0.0,40.0,1.0,0
8583,53.0,3,12.0,2.0,11,0.0,4.0,1.0,0.0,80.0,1.0,1
8584,38.0,3,10.0,0.0,0,4.0,4.0,0.0,5721.0,44.0,1.0,0
8585,23.0,3,10.0,5.0,2,3.0,4.0,1.0,0.0,40.0,1.0,0
8586,20.0,3,9.0,4.0,7,3.0,4.0,0.0,0.0,40.0,0.0,0
8587,40.0,3,13.0,0.0,2,3.0,4.0,0.0,0.0,40.0,1.0,0
8588,25.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
8589,27.0,3,10.0,0.0,12,1.0,4.0,0.0,0.0,40.0,1.0,0
8590,20.0,3,9.0,4.0,7,3.0,4.0,1.0,0.0,30.0,1.0,0
8591,37.0,3,9.0,2.0,7,5.0,4.0,0.0,0.0,20.0,1.0,0
8592,40.0,1,9.0,4.0,7,3.0,4.0,1.0,0.0,40.0,1.0,0
8593,28.0,3,13.0,2.0,3,0.0,4.0,1.0,3103.0,40.0,1.0,1
8594,38.0,5,9.0,5.0,7,4.0,4.0,0.0,0.0,40.0,1.0,0
8595,42.0,3,13.0,0.0,3,4.0,4.0,0.0,0.0,40.0,1.0,0
8596,32.0,0,12.0,0.0,10,1.0,4.0,1.0,2174.0,40.0,1.0,0
8597,20.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,45.0,1.0,0
8598,62.0,6,13.0,2.0,0,0.0,4.0,1.0,0.0,38.0,1.0,0
8599,31.0,3,10.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
8600,31.0,5,9.0,2.0,2,0.0,4.0,1.0,0.0,60.0,1.0,0
8601,24.0,3,9.0,4.0,0,3.0,4.0,1.0,0.0,40.0,1.0,0
8602,62.0,1,4.0,6.0,7,1.0,2.0,0.0,0.0,35.0,1.0,0
8603,43.0,1,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
8604,21.0,3,10.0,4.0,13,3.0,4.0,1.0,0.0,50.0,1.0,0
8605,30.0,4,9.0,0.0,3,1.0,4.0,1.0,4650.0,40.0,1.0,0
8606,22.0,3,9.0,4.0,3,4.0,2.0,0.0,0.0,40.0,1.0,0
8607,18.0,3,6.0,4.0,5,1.0,4.0,1.0,0.0,40.0,1.0,0
8608,59.0,1,14.0,0.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
8609,24.0,5,4.0,2.0,13,0.0,4.0,1.0,-1902.0,40.0,1.0,1
8610,49.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8611,19.0,6,7.0,4.0,7,3.0,4.0,1.0,0.0,30.0,1.0,0
8612,48.0,3,9.0,2.0,6,0.0,4.0,1.0,4386.0,40.0,1.0,1
8613,32.0,3,15.0,2.0,11,0.0,4.0,1.0,15024.0,60.0,1.0,1
8614,33.0,3,6.0,4.0,6,1.0,4.0,0.0,0.0,45.0,1.0,0
8615,23.0,3,13.0,4.0,11,1.0,2.0,1.0,0.0,15.0,1.0,0
8616,33.0,0,15.0,4.0,9,1.0,4.0,0.0,0.0,65.0,1.0,1
8617,50.0,0,10.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
8618,30.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,43.0,1.0,0
8619,32.0,3,12.0,2.0,9,0.0,4.0,1.0,-2002.0,42.0,1.0,0
8620,39.0,3,10.0,2.0,11,0.0,4.0,1.0,2829.0,65.0,1.0,0
8621,21.0,3,10.0,4.0,11,3.0,4.0,0.0,0.0,20.0,1.0,0
8622,23.0,3,13.0,4.0,9,3.0,4.0,0.0,0.0,21.0,1.0,0
8623,32.0,3,13.0,4.0,3,1.0,4.0,0.0,0.0,40.0,1.0,0
8624,57.0,3,9.0,2.0,5,0.0,4.0,1.0,0.0,40.0,1.0,0
8625,22.0,6,10.0,4.0,9,1.0,4.0,1.0,0.0,10.0,1.0,0
8626,70.0,3,9.0,6.0,0,4.0,4.0,0.0,0.0,5.0,1.0,0
8627,34.0,3,10.0,2.0,12,0.0,4.0,1.0,0.0,84.0,1.0,1
8628,53.0,3,14.0,0.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
8629,21.0,3,10.0,4.0,11,3.0,4.0,1.0,0.0,45.0,1.0,0
8630,37.0,3,9.0,0.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
8631,60.0,5,9.0,2.0,2,0.0,4.0,1.0,-1485.0,50.0,1.0,1
8632,23.0,3,7.0,4.0,2,3.0,1.0,1.0,14344.0,40.0,0.0,1
8633,32.0,3,6.0,2.0,13,0.0,4.0,1.0,0.0,80.0,1.0,1
8634,57.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
8635,65.0,2,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8636,25.0,3,10.0,4.0,0,1.0,4.0,1.0,0.0,30.0,1.0,0
8637,30.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,46.0,1.0,0
8638,31.0,3,9.0,0.0,0,1.0,4.0,0.0,0.0,40.0,0.0,0
8639,19.0,3,10.0,4.0,7,3.0,4.0,1.0,0.0,35.0,1.0,0
8640,23.0,6,13.0,2.0,12,0.0,4.0,1.0,0.0,38.0,1.0,0
8641,44.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
8642,43.0,3,10.0,2.0,7,0.0,4.0,1.0,0.0,45.0,1.0,1
8643,42.0,3,10.0,4.0,6,4.0,2.0,0.0,0.0,40.0,1.0,0
8644,34.0,5,7.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
8645,32.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
8646,25.0,3,11.0,4.0,12,4.0,2.0,0.0,0.0,40.0,1.0,0
8647,21.0,3,10.0,4.0,3,3.0,4.0,0.0,0.0,40.0,1.0,0
8648,31.0,3,9.0,3.0,8,2.0,2.0,0.0,0.0,60.0,0.0,0
8649,36.0,1,11.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
8650,49.0,5,10.0,2.0,2,0.0,4.0,1.0,0.0,65.0,0.0,0
8651,44.0,3,13.0,0.0,0,4.0,4.0,0.0,0.0,32.0,1.0,0
8652,42.0,3,11.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,1
8653,30.0,3,9.0,4.0,10,1.0,4.0,1.0,0.0,99.0,1.0,0
8654,33.0,3,6.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
8655,36.0,5,13.0,0.0,7,4.0,2.0,1.0,0.0,45.0,1.0,1
8656,17.0,3,6.0,4.0,7,3.0,4.0,1.0,0.0,30.0,1.0,0
8657,20.0,3,10.0,4.0,11,1.0,4.0,1.0,0.0,25.0,1.0,0
8658,32.0,3,9.0,4.0,2,3.0,4.0,1.0,0.0,50.0,1.0,0
8659,33.0,5,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
8660,37.0,3,10.0,0.0,3,4.0,4.0,0.0,0.0,60.0,1.0,0
8661,60.0,3,6.0,0.0,4,1.0,4.0,1.0,0.0,48.0,1.0,0
8662,35.0,6,10.0,0.0,0,4.0,4.0,0.0,0.0,15.0,1.0,0
8663,43.0,0,13.0,0.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
8664,46.0,3,10.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,1
8665,29.0,5,9.0,2.0,13,0.0,4.0,1.0,5178.0,40.0,1.0,1
8666,36.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,42.0,1.0,1
8667,27.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
8668,50.0,3,10.0,2.0,3,0.0,4.0,1.0,0.0,84.0,1.0,1
8669,22.0,3,10.0,2.0,0,5.0,0.0,0.0,0.0,44.0,1.0,0
8670,33.0,6,14.0,4.0,9,1.0,4.0,1.0,0.0,60.0,1.0,0
8671,61.0,3,6.0,0.0,11,4.0,4.0,0.0,0.0,40.0,1.0,0
8672,28.0,2,11.0,2.0,0,3.0,4.0,0.0,0.0,40.0,1.0,0
8673,41.0,5,11.0,2.0,4,0.0,4.0,1.0,0.0,70.0,1.0,1
8674,22.0,3,10.0,4.0,13,3.0,4.0,1.0,0.0,40.0,1.0,0
8675,27.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
8676,25.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
8677,32.0,3,9.0,4.0,6,3.0,2.0,0.0,-1602.0,20.0,1.0,0
8678,28.0,3,14.0,4.0,9,1.0,4.0,1.0,0.0,50.0,1.0,0
